year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,上海中智项目外包咨询服务有限公司,上海中智项目外包咨询服务有限公司 市场及政府事务技术岗2082506,大学专科,,,公开招聘,2026-07-23 ~ 2026-08-11,,招聘人数：1；月薪：15000-16000元；单位性质：机关；发布机构：湖北省人才服务局,湖北省 湖北省,https://www.hbggzp.cn/views/PostSearch/postDetali.html?t=2&GWID=2586606511635563517&GWLX=3,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,宁夏银山能源化工有限公司,宁夏银山能源化工有限公司 主管会计,大学专科,,,公开招聘,2026-07-23 ~ 2026-08-07,,招聘人数：1；月薪：5000-6000元；单位性质：机关；发布机构：湖北省人才服务局,湖北省 湖北省,https://www.hbggzp.cn/views/PostSearch/postDetali.html?t=2&GWID=2588962025674638333&GWLX=3,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,恩平市人民政府办公室,恩平市人民政府办公室 见习人员,大学本科,,,公开招聘,2026-07-22 ~ 2026-08-22,,招聘人数：4；月薪：1850-1850元；单位性质：机关；发布机构：江门市人力资源和社会保障局,江门市 恩平市,https://ggfw.hrss.gd.gov.cn/recruitment/internet/main/#/positionDetail?bbb911=4407-1050983&bcb009=2079752108189806593,协助办公室文电、会务等工作,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,中铁物资集团物流科技（雄安）有限公司,中铁物资集团物流科技（雄安）有限公司 智慧物流平台运营专员,大学专科,,,公开招聘,2026-07-22 ~ 2026-08-04,,招聘人数：1；月薪：6000-8000元；单位性质：机关；发布机构：湖北省人才服务局,湖北省 湖北省,https://www.hbggzp.cn/views/PostSearch/postDetali.html?t=2&GWID=2586244125325001725&GWLX=3,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,重庆市梁平区金带街道办事处,重庆市梁平区金带街道办事处 基层服务岗,大学专科,,,公开招聘,2026-07-22 ~ 2026-08-21,,招聘人数：3；月薪：2000-3000元；单位性质：机关；发布机构：重庆市就业管理局,重庆市 重庆市,https://ggfw.rlsbj.cq.gov.cn/xcb/zgbtxt/zpw_front/job-detail/1093183,一、工作岗位：经济发展服务、文化服务、综合事物协助（各一名）二、工作内容：分别负责协助经济发展服务日常工作，协助文化服务日常工作，协助各办公室日常工作。三、工作要求：认真负责，服从管理四、招聘对象：1.2026应届毕业生。2.35岁以下离校未就业高校毕业生，符合公益性岗位安置的就业困难人员类别，且未在我市参加过城镇企业职工基本养老保险。五、报名时间：2026年7月22日-7月24日六、报名地点：金带街道办事处便民服务中心七、报名材料：身份证，户口簿，人员类别证明八、薪资待遇：2330元/月。,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,恩平市统计局,恩平市统计局 恩平市统计局见习岗位,大学本科,,,公开招聘,2026-07-22 ~ 2026-08-22,,招聘人数：2；月薪：1850-1850元；单位性质：机关；发布机构：江门市人力资源和社会保障局,江门市 恩平市,https://ggfw.hrss.gd.gov.cn/recruitment/internet/main/#/positionDetail?bbb911=4407-1050196&bcb009=2079764858159177729,“一、岗位要求(一)大学本科(含)以上学历，农学农业类、统计学类、计算机类、电子信息类、经济学类、会计学等专业毕业优先考虑，其他专业也可投简历，要求应届毕业生身份。(二)有较好的计算机应用基础知识，熟练操作WORD、EXCEL、POWERPOINT等OFFICE办公软件。(三)工作内容：协助完成档案整理、数据汇总、撰写信息稿等工作。(四)请同步发送简历至：754310886@qq.com“,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,恩平市人力资源和社会保障局,恩平市人力资源和社会保障局 见习生,大学本科,,,公开招聘,2026-07-22 ~ 2026-08-22,,招聘人数：1；月薪：1850-1850元；单位性质：机关；发布机构：江门市人力资源和社会保障局,江门市 恩平市,https://ggfw.hrss.gd.gov.cn/recruitment/internet/main/#/positionDetail?bbb911=4407-1050193&bcb009=2079752338314489858,协助处理案件整理归档工作,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,中智（雄安）经济技术合作有限公司,中智（雄安）经济技术合作有限公司 智慧物流平台运营专员,大学专科,,,公开招聘,2026-07-21 ~ 2026-08-07,,招聘人数：1；月薪：6000-8000元；单位性质：机关；发布机构：湖北省人才服务局,湖北省 湖北省,https://www.hbggzp.cn/views/PostSearch/postDetali.html?t=2&GWID=2586334720452199421&GWLX=3,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 西青区运行维修,,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=78202947,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 综合维修,技工学校,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76028449,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 西青区运行维修,,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76028450,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 河西区运行维修,,,,公开招聘,2026-07-19 ~ 2026-09-04,,招聘人数：4；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087806,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 综合维修,技工学校,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76028459,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 河西区运行维修,,,,公开招聘,2026-07-19 ~ 2026-09-04,,招聘人数：4；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087807,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 西青区运行维修,,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76028460,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 西青区运行维修,,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=77031877,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 河西区运行维修,,,,公开招聘,2026-07-19 ~ 2026-09-04,,招聘人数：4；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=77031878,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 电话客服,中等专科,,,公开招聘,2026-07-19 ~ 2026-09-01,,招聘人数：10；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087867,负责电话客服，和电话招商熟悉电脑操作，语言表达能力良好。有服务意识，和亲和力，又提成,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 会计经理/主管,大学专科,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：2；月薪：4000-4999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=79841738,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 货运代理,大学专科,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：2；月薪：5000-6999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=79841741,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 机械设计工程师,其他,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：2；月薪：5000-6999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087881,机械设计工程师,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 电话客服,中等专科,,,公开招聘,2026-07-19 ~ 2026-09-01,,招聘人数：10；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087886,负责电话客服，和电话招商熟悉电脑操作，语言表达能力良好。有服务意识，和亲和力，又提成,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 销售员,其他,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：5；月薪：7000-9999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087887,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 注册安全工程师,其他,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：1；月薪：7000-9999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087888,注册安全工程师,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 电话客服,其他,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：50；月薪：4000-4999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087889,电话客服,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 销售内勤,其他,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：2；月薪：5000-6999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087890,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 综合管理见习岗,大学本科,,,公开招聘,2026-07-19 ~ 2026-08-31,,招聘人数：2；月薪：5000-6999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76083782,1.协助部门相关资料文件的接收、装订、传阅、送签、归档工作；2.协助部门进行内务、安全管理，为其他部门提供及时有效的行政服务；3.协助部门进行电话接听、收发传真、文档复印等工作，并按要求转接电话或记录信息；4.协助部门会议的协调、安排，做好会前准备、会议记录和会后内容整理工作；5.按照单位规定见习时间按时出勤；6.完成部门带教老师交办的其它各项工作。要求：具有天津户籍，2年内未就业的高校毕业生；熟悉办公软件，熟练使用word、excel和ppt等文字类办公软件；性格开朗，擅长与他人沟通，工作认真负责。注：单位有多个见习地点（塘沽杭州道25号、中心商务区宝策大厦行政审批中心、滨海,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津水务集团有限公司,天津水务集团有限公司 分拣员,其他,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：4；月薪：5000-6999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087892,分拣员,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,广州市花都区狮岭镇人民政府,广州市花都区狮岭镇人民政府 服务员,技工学校,,,公开招聘,2026-07-21 ~ 2026-08-21,,招聘人数：1；月薪：3000-3000元；单位性质：机关；发布机构：广州市人力资源和社会保障局,广州市 花都区,https://ggfw.hrss.gd.gov.cn/recruitment/internet/main/#/positionDetail?bbb911=1901462332166221826&bcb009=2079399126634188802,服务员岗位职责：1.会议服务：负责会前茶水、会中续水及会后清洁消毒。2.食堂服务：负责餐前及餐后保障工作。3.办公室和宿舍保洁工作。,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,玉溪市江川区交通运输局,玉溪市江川区交通运输局 城镇公益性岗位,大学专科,,,公开招聘,2026-07-21 ~ 2026-08-04,,招聘人数：2；月薪：2020-2020元；单位性质：机关；发布机构：云南人才市场,云南省 江川区,https://ynsjyj.cn/#/indexZp/positionInfo?acb210=346708154390718549&aab001=345010761731297912,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,中智四川经济技术合作有限公司,中智四川经济技术合作有限公司 外包服务部-客户经理,大学本科,,,公开招聘,2026-07-20 ~ 2026-08-06,,招聘人数：1；月薪：6000-7000元；单位性质：机关；发布机构：湖北省人才服务局,湖北省 湖北省,https://www.hbggzp.cn/views/PostSearch/postDetali.html?t=2&GWID=2586244120269816829&GWLX=3,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,上海中智项目外包咨询服务有限公司,上海中智项目外包咨询服务有限公司 销售技术支持工程师,其他,,,公开招聘,2026-07-20 ~ 2026-08-03,,招聘人数：1；月薪：15000-20000元；单位性质：机关；发布机构：湖北省人才服务局,湖北省 湖北省,https://www.hbggzp.cn/views/PostSearch/postDetali.html?t=2&GWID=2586244126323246077&GWLX=3,p;10、根据安全管理系统的要求，遵守公司所有的安全政策，流程和工作指导书并按照安全手册的要求履行他／她的相关责任。以保护他／她和同事的安全。11、完成上级领导安排的合理的工作任务。12、上级安排的其他任务。职位要求:1.5年以上数据经验，3年以上同等职位的工作经验，有项目管理经验；2.具有关于数据分析、图纸绘制、模型方面的知识，具备良好的沟通能力；3.具备各类数据分析能力，了解采购、销售操作模式，对行业有敏感能力；4.具有良好的沟通技巧，分析能力；5.能适应快节奏的工作环境，工作效率高。,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,海格欧义艾姆（天津）电子有限公司,海格欧义艾姆（天津）电子有限公司 储备干部,其他,,,公开招聘,2026-07-19 ~ 2026-08-20,,招聘人数：5；月薪：2320元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=72389234,储备干部,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,中粮可口可乐饮料（天津）有限公司,中粮可口可乐饮料（天津）有限公司 业务代表（蓟州）,其他,,,公开招聘,2026-07-19 ~ 2026-10-01,,招聘人数：2；月薪：7000-9999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=72378239,业务代表（蓟州）,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,中粮天科生物工程（天津）有限公司,中粮天科生物工程（天津）有限公司 销售进出口业务员,其他,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：1；月薪：2320元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=72378185,销售进出口业务员,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,中国人民财产保险股份有限公司天津市分公司电子商务营业部,中国人民财产保险股份有限公司天津市分公司电子商务营业部 车险服务专员,其他,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：10；月薪：2320元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=72378442,车险服务专员,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津滨海新区大港兴港物业管理有限公司,天津滨海新区大港兴港物业管理有限公司 资产管理岗1,其他,,,公开招聘,2026-07-19 ~ 2026-09-08,,招聘人数：1；月薪：2320元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=72378443,资产管理岗,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津滨海新区大港兴港物业管理有限公司,天津滨海新区大港兴港物业管理有限公司 资产管理岗,大学本科,,,公开招聘,2026-07-19 ~ 2026-09-01,,招聘人数：10；月薪：2320元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 滨海新区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=72378214,I.罩计具有三年及以上资产管理等相关工作经历；2.熟悉了解资产管理工作流程及相关领域法律法规；3.责任心强、吃苦耐劳。I.负责完成绩业资产的合账建立、定期检查、巡视安全管理、统计上报等工作；2.协助完成固定资产经营的招商、处置、资产盘活等工作，3.协助完成物业事业部固定资产的清产核资租赁、报损、评估、报废等工作；4.负责配合集团资产版块固定资产统计登记、盘活等工作,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 综合维修,技工学校,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=79587282,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 综合维修,技工学校,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=75931421,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 综合维修,技工学校,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=79587388,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 河西区运行维修,,,,公开招聘,2026-07-19 ~ 2026-09-04,,招聘人数：4；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76569218,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 西青区运行维修,,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76569219,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 综合维修,技工学校,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=75888649,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 河西区运行维修,,,,公开招聘,2026-07-19 ~ 2026-09-04,,招聘人数：4；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76087805,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 西青区运行维修,,,,公开招聘,2026-07-19 ~ 2026-08-27,,招聘人数：2；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76442535,有经验者优先,
2026,事业单位,2026公共招聘（机关·中国公共招聘网）,天津市天房物业管理有限公司,天津市天房物业管理有限公司 河西区运行维修,,,,公开招聘,2026-07-19 ~ 2026-09-04,,招聘人数：4；月薪：3000-3999元；单位性质：机关；发布机构：中国天津人力资源开发服务中心,天津市 西青区,http://job.mohrss.gov.cn/cjobs/jobinfolist/cb21/showgw?id=76442536,有经验者优先,
